"lme","Year","RCP","MMA.MeanCat","MMA.TrimMeanCat","MMA.MedCat","Count"
17,2004,"R85",-0.419127521896567,-0.419127521896567,-0.275002520680181,22
17,2005,"R26",-0.432671034029488,-0.432671034029488,-0.273491726836902,22
17,2005,"R85",-0.418122525185113,-0.418122525185113,-0.280429160622579,22
17,2006,"R26",-0.411158737868206,-0.411158737868206,-0.258973381834396,22
17,2006,"R85",-0.414598598192789,-0.414598598192789,-0.263505657309699,22
17,2007,"R26",-0.394893841229178,-0.394893841229178,-0.271174232697989,22
17,2007,"R85",-0.372595072718634,-0.372595072718634,-0.249624114712999,22
17,2008,"R26",-0.375269882825358,-0.375269882825358,-0.256090386775964,22
17,2008,"R85",-0.391323224165709,-0.391323224165709,-0.294077636924618,22
17,2009,"R26",-0.414769572301511,-0.414769572301511,-0.302060994458472,22
17,2009,"R85",-0.389399907336889,-0.389399907336889,-0.302888457211815,22
17,2010,"R26",-0.423397961444839,-0.423397961444839,-0.293124269417687,22
17,2010,"R85",-0.366650123975404,-0.366650123975404,-0.285098901346338,22
17,2011,"R26",-0.437016316317054,-0.437016316317054,-0.314611327140552,22
17,2011,"R85",-0.358669583200409,-0.358669583200409,-0.289615007213804,22
17,2012,"R26",-0.404056669787517,-0.404056669787517,-0.294320165336027,22
17,2012,"R85",-0.405608702040166,-0.405608702040166,-0.324644996599058,22
17,2013,"R26",-0.429672387068578,-0.429672387068578,-0.319829022155569,22
17,2013,"R85",-0.402293109741765,-0.402293109741765,-0.299240769663945,22
17,2014,"R26",-0.393641840010289,-0.393641840010289,-0.295669096695687,22
17,2014,"R85",-0.392790639713657,-0.392790639713657,-0.311548005808101,22
17,2015,"R26",-0.422025710672121,-0.422025710672121,-0.274951444776302,22
17,2015,"R85",-0.383202217802711,-0.383202217802711,-0.312078613373083,22
17,2016,"R26",-0.445134114292865,-0.445134114292865,-0.302931174338594,22
17,2016,"R85",-0.407582529864656,-0.407582529864656,-0.320752789927655,22
17,2017,"R26",-0.446638708905322,-0.446638708905322,-0.313772191421603,22
17,2017,"R85",-0.440452432463372,-0.440452432463372,-0.336896727391584,22
17,2018,"R26",-0.450869228303388,-0.450869228303388,-0.32077440607128,22
17,2018,"R85",-0.446144862059931,-0.446144862059931,-0.351487812044611,22
17,2019,"R26",-0.383033471058977,-0.383033471058977,-0.278233421878987,22
17,2019,"R85",-0.439700828364463,-0.439700828364463,-0.346221525590368,22
17,2020,"R26",-0.408806433142941,-0.408806433142941,-0.295401478982327,22
17,2020,"R85",-0.50220313366327,-0.50220313366327,-0.36567431055333,22
17,2021,"R26",-0.402409977779796,-0.402409977779796,-0.255995350829366,22
17,2021,"R85",-0.469071626516194,-0.469071626516194,-0.354768269330837,22
17,2022,"R26",-0.427516557650956,-0.427516557650956,-0.31295686478459,22
17,2022,"R85",-0.459005078556699,-0.459005078556699,-0.353395916645936,22
17,2023,"R26",-0.410417979051217,-0.410417979051217,-0.293920095127509,22
17,2023,"R85",-0.468273959812552,-0.468273959812552,-0.373921550930126,22
17,2024,"R26",-0.415110915746154,-0.415110915746154,-0.301277396032942,22
17,2024,"R85",-0.501450653220811,-0.501450653220811,-0.385899456016018,22
17,2025,"R26",-0.346953770974783,-0.346953770974783,-0.267056101503918,22
17,2025,"R85",-0.510461645143046,-0.510461645143046,-0.385547364603643,22
17,2026,"R26",-0.382200615936688,-0.382200615936688,-0.264869615987478,22
17,2026,"R85",-0.510987936509856,-0.510987936509856,-0.376675631280883,22
17,2027,"R26",-0.398359763009957,-0.398359763009957,-0.243880381069911,22
17,2027,"R85",-0.503013619692879,-0.503013619692879,-0.378359236623555,22
17,2028,"R26",-0.388973142151266,-0.388973142151266,-0.246311911853923,22
17,2028,"R85",-0.514354713865486,-0.514354713865486,-0.372007834394108,22
17,2029,"R26",-0.440511397837272,-0.440511397837272,-0.261273520422993,22
17,2029,"R85",-0.564042617854229,-0.564042617854229,-0.384293443684042,22
17,2030,"R26",-0.397380848917477,-0.397380848917477,-0.242898333227011,22
17,2030,"R85",-0.496446191573824,-0.496446191573824,-0.358820701289942,22
17,2031,"R26",-0.377588691944939,-0.377588691944939,-0.239512925263355,22
17,2031,"R85",-0.538918882840287,-0.538918882840287,-0.384545946194153,22
17,2032,"R26",-0.361511264346801,-0.361511264346801,-0.214473184359604,22
17,2032,"R85",-0.576738463760959,-0.576738463760959,-0.390141571024551,22
17,2033,"R26",-0.328501713176373,-0.328501713176373,-0.193315232762909,22
17,2033,"R85",-0.583171671709766,-0.583171671709766,-0.400148433534577,22
17,2034,"R26",-0.367366812680342,-0.367366812680342,-0.204185029596178,22
17,2034,"R85",-0.559094108057676,-0.559094108057676,-0.383072001976884,22
17,2035,"R26",-0.401469732508757,-0.401469732508757,-0.214050949285854,22
17,2035,"R85",-0.620566870778082,-0.620566870778082,-0.408781152651439,22
17,2036,"R26",-0.332591163963171,-0.332591163963171,-0.185484378602556,22
17,2036,"R85",-0.583287142598491,-0.583287142598491,-0.424774688532629,22
17,2037,"R26",-0.35612062713665,-0.35612062713665,-0.200920032960163,22
17,2037,"R85",-0.662110382511882,-0.662110382511882,-0.440323894885442,22
17,2038,"R26",-0.362834073219289,-0.362834073219289,-0.175250991975208,22
17,2038,"R85",-0.695301872034247,-0.695301872034247,-0.459788987856817,22
17,2039,"R26",-0.343788417394211,-0.343788417394211,-0.168385753989601,22
17,2039,"R85",-0.73294542949422,-0.73294542949422,-0.478347736618975,22
17,2040,"R26",-0.307242458728195,-0.307242458728195,-0.125544790580603,22
17,2040,"R85",-0.818307306317663,-0.818307306317663,-0.500412822169851,22
17,2041,"R26",-0.29761121537911,-0.29761121537911,-0.118647491150587,22
17,2041,"R85",-0.85820328592851,-0.85820328592851,-0.51947880079163,22
17,2042,"R26",-0.322378053860041,-0.322378053860041,-0.123614550754998,22
17,2042,"R85",-0.695452288090204,-0.695452288090204,-0.485225952769628,22
17,2043,"R26",-0.338821170522771,-0.338821170522771,-0.115672323611336,22
17,2043,"R85",-0.810928390432223,-0.810928390432223,-0.483657114634789,22
17,2044,"R26",-0.278981403257799,-0.278981403257799,-0.0982366473021105,22
17,2044,"R85",-0.872185269076777,-0.872185269076777,-0.501601919730566,22
17,2045,"R26",-0.259788313762911,-0.259788313762911,-0.0848913849076978,22
17,2045,"R85",-0.921351401154704,-0.921351401154704,-0.536200592311263,22
17,2046,"R26",-0.260304733647317,-0.260304733647317,-0.0819760602971742,22
17,2046,"R85",-0.930291498171523,-0.930291498171523,-0.562431443351323,22
17,2047,"R26",-0.17670976112655,-0.17670976112655,-0.0700302228443614,22
17,2047,"R85",-0.870723323168022,-0.870723323168022,-0.534085185082803,22
17,2048,"R26",-0.22391654680896,-0.22391654680896,-0.0871476074309578,22
17,2048,"R85",-0.956026730852567,-0.956026730852567,-0.551493778623259,22
17,2049,"R26",-0.162617524750051,-0.162617524750051,-0.0718790852996013,22
17,2049,"R85",-0.988573383914837,-0.988573383914837,-0.56167880576887,22
17,2050,"R26",-0.176256694314921,-0.176256694314921,-0.0719347830237731,22
17,2050,"R85",-1.15254897012014,-1.15254897012014,-0.553395939398137,22
17,2051,"R26",-0.189673951048878,-0.189673951048878,-0.0699824568076029,22
17,2051,"R85",-1.11501076273769,-1.11501076273769,-0.522839642896087,22
17,2052,"R26",-0.170767272531948,-0.170767272531948,-0.0565202616329723,22
17,2052,"R85",-1.27398782864378,-1.27398782864378,-0.619968545495933,22
17,2053,"R26",-0.0122522264214216,-0.0122522264214216,-0.0632394457698484,22
17,2053,"R85",-1.2216718269926,-1.2216718269926,-0.629441638615513,22
17,2054,"R26",-0.0146862076717489,-0.0146862076717489,-0.0656912412275933,22
17,2054,"R85",-1.34290804786106,-1.34290804786106,-0.658828066248198,22
17,2055,"R26",-0.0299597678771884,-0.0299597678771884,-0.0464099212763607,22
17,2055,"R85",-1.34480965305186,-1.34480965305186,-0.650069543640577,22
17,2056,"R26",-0.125950684527602,-0.125950684527602,-0.061765993716795,22
17,2056,"R85",-1.4001129771938,-1.4001129771938,-0.678849779133911,22
17,2057,"R26",-0.114923276671483,-0.114923276671483,-0.0583662442326994,22
17,2057,"R85",-1.45666834152543,-1.45666834152543,-0.712453749695679,22
17,2058,"R26",-0.0355080310904764,-0.0355080310904764,-0.056977469769118,22
17,2058,"R85",-1.51153174701529,-1.51153174701529,-0.689318871282265,22
17,2059,"R26",-0.0229967598959003,-0.0229967598959003,-0.0433707750700586,22
17,2059,"R85",-1.46665402826785,-1.46665402826785,-0.696480941148826,22
17,2060,"R26",-0.0410174891464747,-0.0410174891464747,-0.0372601066533414,22
17,2060,"R85",-1.24557382618213,-1.24557382618213,-0.6929340568104,22
17,2061,"R26",-0.0584115880614859,-0.0584115880614859,-0.0432166309473087,22
17,2061,"R85",-1.39127368968933,-1.39127368968933,-0.735451019502614,22
17,2062,"R26",-0.0616948353002658,-0.0616948353002658,-0.0427760827759407,22
17,2062,"R85",-1.63494798234989,-1.63494798234989,-0.750102474777373,22
17,2063,"R26",-0.208361763625323,-0.208361763625323,-0.0411838869685047,22
17,2063,"R85",-1.61896048037291,-1.61896048037291,-0.740813726075202,22
17,2064,"R26",-0.206531856760016,-0.206531856760016,-0.0439567819135836,22
17,2064,"R85",-1.53600800003999,-1.53600800003999,-0.696522910984707,22
17,2065,"R26",-0.194875258898596,-0.194875258898596,-0.0571605217754044,22
17,2065,"R85",-1.55685079985708,-1.55685079985708,-0.685000017727616,22
17,2066,"R26",-0.0923526668342324,-0.0923526668342324,-0.0247227199424698,22
17,2066,"R85",-1.680941562398,-1.680941562398,-0.727988017147421,22
17,2067,"R26",-0.11546667974998,-0.11546667974998,-0.0333044569355269,22
17,2067,"R85",-1.73766377079798,-1.73766377079798,-0.757895962633371,22
17,2068,"R26",-0.151434072032918,-0.151434072032918,-0.0431481502111236,22
17,2068,"R85",-1.63903266766073,-1.63903266766073,-0.715703474094421,22
17,2069,"R26",-0.212357755707196,-0.212357755707196,-0.0571386411095391,22
17,2069,"R85",-1.71557426620925,-1.71557426620925,-0.713932948831133,22
17,2070,"R26",-0.308521690137195,-0.308521690137195,-0.0543638422088266,22
17,2070,"R85",-1.92025073695614,-1.92025073695614,-0.746286347990856,22
17,2071,"R26",-0.281269037207628,-0.281269037207628,-0.039430009665027,22
17,2071,"R85",-1.95758788159927,-1.95758788159927,-0.725290407460179,22
17,2072,"R26",-0.237830153947461,-0.237830153947461,-0.0177238344061606,22
17,2072,"R85",-1.78295792095552,-1.78295792095552,-0.737291640472669,22
17,2073,"R26",-0.315875303150207,-0.315875303150207,-0.0291387301987214,22
17,2073,"R85",-1.82046679733608,-1.82046679733608,-0.788284317616314,22
17,2074,"R26",-0.338650151294231,-0.338650151294231,-0.0170224803786157,22
17,2074,"R85",-1.84433740887698,-1.84433740887698,-0.759099625306643,22
17,2075,"R26",-0.318024835336281,-0.318024835336281,-0.00399580746630333,22
17,2075,"R85",-1.97687862727882,-1.97687862727882,-0.803828047665087,22
17,2076,"R26",-0.35635570834999,-0.35635570834999,-0.00862532897815162,22
17,2076,"R85",-2.03052529870876,-2.03052529870876,-0.801620505698772,22
17,2077,"R26",-0.384824788138955,-0.384824788138955,-0.0230434076471642,22
17,2077,"R85",-2.05963563657364,-2.05963563657364,-0.797280467485573,22
17,2078,"R26",-0.36312051952475,-0.36312051952475,0.0112078630295047,22
17,2078,"R85",-2.11740689702595,-2.11740689702595,-0.739516614507511,22
17,2079,"R26",-0.341098418790192,-0.341098418790192,0.0218524329685724,22
17,2079,"R85",-2.11521877428704,-2.11521877428704,-0.763354561382185,22
17,2080,"R26",-0.245352535571637,-0.245352535571637,0.0183360361453309,22
17,2080,"R85",-2.09195315647882,-2.09195315647882,-0.750873168066279,22
17,2081,"R26",-0.267960533723787,-0.267960533723787,0.0230793843139521,22
17,2081,"R85",-2.12647796690848,-2.12647796690848,-0.750667653063738,22
17,2082,"R26",-0.317061643118552,-0.317061643118552,-0.00919806840984338,22
17,2082,"R85",-2.20273840296751,-2.20273840296751,-0.812922770828257,22
17,2083,"R26",-0.313165688729907,-0.313165688729907,-0.00104209740043061,22
17,2083,"R85",-2.31934203137301,-2.31934203137301,-0.797867393882369,22
17,2084,"R26",-0.304300920797367,-0.304300920797367,0.0013814294195312,22
17,2084,"R85",-2.40203578544646,-2.40203578544646,-0.79155941823377,22
17,2085,"R26",-0.351814176450512,-0.351814176450512,-0.00968108562086666,22
17,2085,"R85",-2.42029200461973,-2.42029200461973,-0.787811675257896,22
17,2086,"R26",-0.400225802396283,-0.400225802396283,-0.0223326362830245,22
17,2086,"R85",-2.39744280326816,-2.39744280326816,-0.809924146114902,22
17,2087,"R26",-0.348216520622517,-0.348216520622517,-0.00104576457044265,22
17,2087,"R85",-2.39923580117634,-2.39923580117634,-0.843444686541684,22
17,2088,"R26",-0.347167364638708,-0.347167364638708,0.00422036107465096,22
17,2088,"R85",-2.46044741212106,-2.46044741212106,-0.886136058461204,22
17,2089,"R26",-0.376271518789922,-0.376271518789922,0.000736916833347916,22
17,2089,"R85",-2.55997226213478,-2.55997226213478,-0.902887848314544,22
17,2090,"R26",-0.354834021190329,-0.354834021190329,0.00539007386344849,22
17,2090,"R85",-2.74851128429328,-2.74851128429328,-0.875804154068267,22
17,2091,"R26",-0.332015497204502,-0.332015497204502,0.0205983174351972,22
17,2091,"R85",-2.72810337772164,-2.72810337772164,-0.879731880644085,22
17,2092,"R26",-0.360815848712495,-0.360815848712495,0.0125071058140198,22
17,2092,"R85",-2.67235269335386,-2.67235269335386,-0.863953914263982,22
17,2093,"R26",-0.298362912505438,-0.298362912505438,0.00401229122371128,22
17,2093,"R85",-2.63458895895702,-2.63458895895702,-0.88376381253399,22
17,2094,"R26",-0.339910255627808,-0.339910255627808,-0.0211841106761362,22
17,2094,"R85",-2.59160648177989,-2.59160648177989,-0.872048788607675,22
17,2095,"R26",-0.333312668584702,-0.333312668584702,-0.0318762286607852,22
17,2095,"R85",-2.52282617145711,-2.52282617145711,-0.879420167643804,22
17,2096,"R26",-0.272118834167137,-0.272118834167137,-0.0114808459097698,22
17,2096,"R85",-2.53319718077212,-2.53319718077212,-0.877463071703505,22
17,2097,"R26",-0.313126663681881,-0.313126663681881,-0.0177420208126452,22
17,2097,"R85",-2.58627943338557,-2.58627943338557,-0.867410008761191,22
17,2098,"R26",-0.362889211326683,-0.362889211326683,-0.0420119406005057,22
17,2098,"R85",-2.580016915151,-2.580016915151,-0.850729738022863,22
17,2099,"R26",-0.351192566843645,-0.351192566843645,-0.0548036009478446,22
17,2099,"R85",-2.53424257314357,-2.53424257314357,-0.849676246747461,22
17,2100,"R26",-0.402669779626423,-0.402669779626423,-0.0486729861155626,22
17,2100,"R85",-2.21233387305312,-2.21233387305312,-0.866233313648346,22
18,1951,"R26",-0.0267126574566158,-0.0267126574566158,-2.71869613373553e-05,12
18,1951,"R85",0.00011730477669721,0.00011730477669721,-1.6265159978194e-05,12
18,1952,"R26",-0.0203806585190097,-0.0203806585190097,-6.75425963454721e-05,12
18,1952,"R85",-0.000424766561761682,-0.000424766561761682,-2.81386628693305e-05,12
18,1953,"R26",-0.0127775416116127,-0.0127775416116127,-7.07706825942521e-05,12
18,1953,"R85",-0.00027339286785833,-0.00027339286785833,-4.27629925374659e-05,12
18,1954,"R26",-0.00239906908206041,-0.00239906908206041,-1.60802066577157e-05,12
18,1954,"R85",0.000125660193802386,0.000125660193802386,-1.39276886048044e-05,12
18,1955,"R26",0,0,0,12
18,1955,"R85",0,0,0,12
18,1956,"R26",0.0136765374969414,0.0136765374969414,-3.81220079480511e-05,12
18,1956,"R85",3.48011633095797e-05,3.48011633095797e-05,-4.54354081141084e-05,12
18,1957,"R26",0.023998315760934,0.023998315760934,4.55664467982619e-05,12
18,1957,"R85",-1.27854558511659e-05,-1.27854558511659e-05,1.21386024938089e-05,12
18,1958,"R26",0.0331171040016791,0.0331171040016791,0.000317392017266031,12
18,1958,"R85",0.000619080968773344,0.000619080968773344,0.000174064687395411,12
18,1959,"R26",0.0415324119609668,0.0415324119609668,0.00048786048608133,12
18,1959,"R85",0.000237858499831444,0.000237858499831444,0.000193563934065777,12
18,1960,"R26",0.0395271290144616,0.0395271290144616,0.000229795269263589,12
18,1960,"R85",0.000263919942430059,0.000263919942430059,0.000137371577039043,12
18,1961,"R26",0.0283863841292987,0.0283863841292987,-6.45741503606524e-05,12
18,1961,"R85",-0.00130656686763571,-0.00130656686763571,-0.000433066926713039,12
18,1962,"R26",0.0244615115883644,0.0244615115883644,2.39561262791453e-05,12
18,1962,"R85",-0.00124187667282742,-0.00124187667282742,-0.000453401534841192,12
18,1963,"R26",0.0229342815908414,0.0229342815908414,6.2713868429635e-05,12
18,1963,"R85",-0.00134902390625608,-0.00134902390625608,-0.000468843760268308,12
18,1964,"R26",0.0158319259152928,0.0158319259152928,1.22044395913049e-05,12
18,1964,"R85",-0.00224227094465445,-0.00224227094465445,-0.000486060392788461,12
18,1965,"R26",0.0185151785880796,0.0185151785880796,4.8259598132668e-05,12
18,1965,"R85",-0.0020426134848172,-0.0020426134848172,-0.000426058359656552,12
18,1966,"R26",0.0197713418766505,0.0197713418766505,4.79692342686411e-05,12
18,1966,"R85",-0.00327574072065869,-0.00327574072065869,-0.000416740286278916,12
18,1967,"R26",0.026069021537405,0.026069021537405,5.06833014894218e-05,12
18,1967,"R85",-0.00368950301341619,-0.00368950301341619,-0.00040815087131126,12
18,1968,"R26",0.031801446802435,0.031801446802435,0.000117620375981916,12
18,1968,"R85",-0.00429692809243328,-0.00429692809243328,-0.000350091039472774,12
18,1969,"R26",0.0386488915627473,0.0386488915627473,5.61752452100291e-05,12
18,1969,"R85",-0.00511054985257981,-0.00511054985257981,-0.000408497667813998,12
18,1970,"R26",0.0584951499532225,0.0584951499532225,7.23738584874253e-05,12
18,1970,"R85",-0.00570433182003293,-0.00570433182003293,-0.000397460051968427,12
18,1971,"R26",0.0813765845043682,0.0813765845043682,0.000824760583856056,12
18,1971,"R85",-0.00449524544874712,-0.00449524544874712,0.000120176397805612,12
18,1972,"R26",0.099578046721521,0.099578046721521,0.000745810279117502,12
18,1972,"R85",-0.00399331317124953,-0.00399331317124953,0.000133006868066832,12
18,1973,"R26",0.113932727350908,0.113932727350908,0.000588545050694833,12
18,1973,"R85",-0.00469510260862234,-0.00469510260862234,0.000160823136283031,12
18,1974,"R26",0.132958900174516,0.132958900174516,0.000432182047733024,12
18,1974,"R85",-0.00421345013023991,-0.00421345013023991,0.00021613734583061,12
18,1975,"R26",0.151607370366749,0.151607370366749,5.95162896001773e-05,12
18,1975,"R85",-0.00461565043402695,-0.00461565043402695,-5.85161442519707e-06,12
18,1976,"R26",0.172064739299494,0.172064739299494,-6.13302982488407e-05,12
18,1976,"R85",-0.00348588889290396,-0.00348588889290396,-0.000149093281265537,12
18,1977,"R26",0.187867291790904,0.187867291790904,-0.000174831606053546,12
18,1977,"R85",-0.00378725627915144,-0.00378725627915144,-0.000388370842444067,12
18,1978,"R26",0.198551177048828,0.198551177048828,-0.000163248349702938,12
18,1978,"R85",-0.00343144259932298,-0.00343144259932298,-0.000296701960698383,12
18,1979,"R26",0.208811768097724,0.208811768097724,-0.000584330815810714,12
18,1979,"R85",-0.00402653718651123,-0.00402653718651123,-0.000618010765473261,12
18,1980,"R26",0.210937454907539,0.210937454907539,-0.00178828126168384,12
18,1980,"R85",-0.0103586541114482,-0.0103586541114482,-0.00392148314811429,12
18,1981,"R26",0.21310521500827,0.21310521500827,-0.00946880810199896,12
18,1981,"R85",-0.0224823083063479,-0.0224823083063479,-0.0128722600941704,12
18,1982,"R26",0.215212415414598,0.215212415414598,-0.0199469030362138,12
18,1982,"R85",-0.0374454015798487,-0.0374454015798487,-0.0297365308636392,12
18,1983,"R26",0.215451932819868,0.215451932819868,-0.025445869764126,12
18,1983,"R85",-0.0471054976639636,-0.0471054976639636,-0.0324639015602547,12
18,1984,"R26",0.197154167788982,0.197154167788982,-0.0453916151921788,12
18,1984,"R85",-0.0728594092300018,-0.0728594092300018,-0.0509712764953179,12
18,1985,"R26",0.177693443502064,0.177693443502064,-0.0602224319028502,12
18,1985,"R85",-0.0940514007951691,-0.0940514007951691,-0.0646015216495875,12
18,1986,"R26",0.153809395773245,0.153809395773245,-0.0779766102402003,12
18,1986,"R85",-0.114746499439185,-0.114746499439185,-0.0831248774024756,12
18,1987,"R26",0.134046355184268,0.134046355184268,-0.0878609765948826,12
18,1987,"R85",-0.132433949425981,-0.132433949425981,-0.092558940422611,12
18,1988,"R26",0.0993437605391669,0.0993437605391669,-0.119160687290205,12
18,1988,"R85",-0.168243127695384,-0.168243127695384,-0.125659277527646,12
18,1989,"R26",0.0737578888002246,0.0737578888002246,-0.144380906797854,12
18,1989,"R85",-0.196874522080877,-0.196874522080877,-0.153330390152745,12
18,1990,"R26",0.047961343596387,0.047961343596387,-0.168088458007851,12
18,1990,"R85",-0.22704248011689,-0.22704248011689,-0.177131023585358,12
18,1991,"R26",0.0355854031874257,0.0355854031874257,-0.161073879328976,12
18,1991,"R85",-0.237688585758097,-0.237688585758097,-0.169165351726189,12
18,1992,"R26",0.00673631897496563,0.00673631897496563,-0.184332625957404,12
18,1992,"R85",-0.26013373416125,-0.26013373416125,-0.192164072959442,12
18,1993,"R26",-0.0109116277505261,-0.0109116277505261,-0.187989404289738,12
18,1993,"R85",-0.278232937797716,-0.278232937797716,-0.195603786043763,12
18,1994,"R26",-0.0299612260347138,-0.0299612260347138,-0.200383218956108,12
18,1994,"R85",-0.29627986408391,-0.29627986408391,-0.217339393609778,12
18,1995,"R26",-0.0321256084095026,-0.0321256084095026,-0.205985051508574,12
18,1995,"R85",-0.301746281315107,-0.301746281315107,-0.226185455748513,12
18,1996,"R26",-0.0447012466257474,-0.0447012466257474,-0.209852135678416,12
18,1996,"R85",-0.316742820884347,-0.316742820884347,-0.234409696649046,12
18,1997,"R26",-0.0631419514826819,-0.0631419514826819,-0.215933810248243,12
18,1997,"R85",-0.336443530167765,-0.336443530167765,-0.238461983128243,12
18,1998,"R26",-0.128968827216689,-0.128968827216689,-0.25612923249894,12
18,1998,"R85",-0.406026877025615,-0.406026877025615,-0.277676163895635,12
18,1999,"R26",-0.119470782080316,-0.119470782080316,-0.270288996980947,12
18,1999,"R85",-0.391221533312824,-0.391221533312824,-0.297638645528499,12
18,2000,"R26",-0.103515574884475,-0.103515574884475,-0.231353755828139,12
18,2000,"R85",-0.377807224435937,-0.377807224435937,-0.252915742165994,12
18,2001,"R26",-0.106222844857181,-0.106222844857181,-0.249685591532373,12
18,2001,"R85",-0.384764141489032,-0.384764141489032,-0.272237350257533,12
18,2002,"R26",-0.0973979758489274,-0.0973979758489274,-0.252235319559999,12
18,2002,"R85",-0.385408919457178,-0.385408919457178,-0.295601531900893,12
18,2003,"R26",-0.104161796473637,-0.104161796473637,-0.270471159596136,12
18,2003,"R85",-0.405987846714597,-0.405987846714597,-0.297980801237497,12
18,2004,"R26",-0.10224390126742,-0.10224390126742,-0.270325261534827,12
18,2004,"R85",-0.413776071842503,-0.413776071842503,-0.287963923315881,12
18,2005,"R26",-0.0997105748015542,-0.0997105748015542,-0.272373703059963,12
18,2005,"R85",-0.426035685731927,-0.426035685731927,-0.275012676530366,12
18,2006,"R26",-0.0786957920231654,-0.0786957920231654,-0.24510795837056,12
18,2006,"R85",-0.434033003258553,-0.434033003258553,-0.289781821012442,12
18,2007,"R26",-0.0734598527168487,-0.0734598527168487,-0.240491939153006,12
18,2007,"R85",-0.43706312777244,-0.43706312777244,-0.286385357155825,12
18,2008,"R26",-0.01780493183904,-0.01780493183904,-0.26183327272755,12
18,2008,"R85",-0.394959909926642,-0.394959909926642,-0.281907641367623,12
18,2009,"R26",-0.0671462217241639,-0.0671462217241639,-0.252983957641653,12
18,2009,"R85",-0.460160619049303,-0.460160619049303,-0.253764790190153,12
18,2010,"R26",-0.105880966231436,-0.105880966231436,-0.271878465077961,12
18,2010,"R85",-0.521859922771508,-0.521859922771508,-0.273940917437952,12
18,2011,"R26",-0.163813082260818,-0.163813082260818,-0.277368889892686,12
18,2011,"R85",-0.573085893632459,-0.573085893632459,-0.267255821103338,12
18,2012,"R26",-0.22569842363055,-0.22569842363055,-0.268046226466541,12
18,2012,"R85",-0.618296450074786,-0.618296450074786,-0.268226836712298,12
18,2013,"R26",-0.290508969487821,-0.290508969487821,-0.24952207045971,12
18,2013,"R85",-0.649531540362511,-0.649531540362511,-0.290582506584297,12
18,2014,"R26",-0.352482045950834,-0.352482045950834,-0.249311269980189,12
18,2014,"R85",-0.671874685877132,-0.671874685877132,-0.316453787824881,12
18,2015,"R26",-0.461351762162764,-0.461351762162764,-0.275103378711009,12
18,2015,"R85",-0.727214209153458,-0.727214209153458,-0.351173752485489,12
18,2016,"R26",-0.551415777436226,-0.551415777436226,-0.279976856018917,12
18,2016,"R85",-0.785009024137065,-0.785009024137065,-0.363605329550496,12
18,2017,"R26",-0.614936882054759,-0.614936882054759,-0.286109565573227,12
18,2017,"R85",-0.833656791478249,-0.833656791478249,-0.365196217898928,12
18,2018,"R26",-0.677090563817275,-0.677090563817275,-0.297014945155884,12
18,2018,"R85",-0.887676057749374,-0.887676057749374,-0.365589398179938,12
18,2019,"R26",-0.702534302356371,-0.702534302356371,-0.27881914369602,12
18,2019,"R85",-0.907821175307543,-0.907821175307543,-0.411899189413221,12
18,2020,"R26",-0.752915233127564,-0.752915233127564,-0.256034115796923,12
18,2020,"R85",-0.969318892555791,-0.969318892555791,-0.440987530512111,12
18,2021,"R26",-0.772125727328833,-0.772125727328833,-0.267299840292074,12
18,2021,"R85",-1.02351009177141,-1.02351009177141,-0.470857366043656,12
18,2022,"R26",-0.79933059069583,-0.79933059069583,-0.31941198800876,12
18,2022,"R85",-1.07370169333305,-1.07370169333305,-0.464306134530297,12
18,2023,"R26",-0.802594112959731,-0.802594112959731,-0.327181587931884,12
18,2023,"R85",-1.12186538191177,-1.12186538191177,-0.442711690945592,12
18,2024,"R26",-0.806688593507661,-0.806688593507661,-0.341597100928529,12
18,2024,"R85",-1.20824256342532,-1.20824256342532,-0.442874438788779,12
18,2025,"R26",-0.782641418370876,-0.782641418370876,-0.349370748644503,12
18,2025,"R85",-1.2894081569067,-1.2894081569067,-0.418582712593176,12
18,2026,"R26",-0.806840133322637,-0.806840133322637,-0.336367572518998,12
18,2026,"R85",-1.39496449861174,-1.39496449861174,-0.43221035446965,12
18,2027,"R26",-0.87976131022276,-0.87976131022276,-0.348263509440429,12
18,2027,"R85",-1.50926057409876,-1.50926057409876,-0.47941477997544,12
18,2028,"R26",-0.92743565306086,-0.92743565306086,-0.325882506123857,12
18,2028,"R85",-1.59440048228867,-1.59440048228867,-0.473437906820482,12
18,2029,"R26",-0.955345565689653,-0.955345565689653,-0.323224453517084,12
18,2029,"R85",-1.70950193389231,-1.70950193389231,-0.494224459189169,12
18,2030,"R26",-0.94578527699608,-0.94578527699608,-0.295118417948896,12
18,2030,"R85",-1.80482192239283,-1.80482192239283,-0.510840820563864,12
18,2031,"R26",-0.940716072424043,-0.940716072424043,-0.286856512958366,12
18,2031,"R85",-1.9307539472834,-1.9307539472834,-0.501979664737782,12
18,2032,"R26",-0.97604109294706,-0.97604109294706,-0.310763270003304,12
18,2032,"R85",-1.99932745306488,-1.99932745306488,-0.529821862737364,12
18,2033,"R26",-1.00981079039399,-1.00981079039399,-0.291830967061307,12
18,2033,"R85",-2.02294818971536,-2.02294818971536,-0.544038201992819,12
18,2034,"R26",-1.05299924599775,-1.05299924599775,-0.28380283405884,12
18,2034,"R85",-2.06073247045457,-2.06073247045457,-0.57826860483353,12
18,2035,"R26",-1.0671223506243,-1.0671223506243,-0.283072707113367,12
18,2035,"R85",-2.10846303580224,-2.10846303580224,-0.587295168678797,12
